name,file,tactics_count,tactics
LockServ_mutual_exclusion_trace,systems/LiveLockServ.v,824,intros;apply;apply;split;split;unfold;simpl;auto;intros;simpl;discriminate;intros;simpl;discriminate;intros;invcs;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_or_hyp;break_exists;break_and;subst;find_inversion;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;find_apply_lem_hyp;break_and;break_or_hyp;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto;break_and;subst;simpl;repeat;break_match;subst;simpl;intuition;eauto
Nth_snoc,systems/LiveLockServ.v,7,intros;induction;simpl;constructor;simpl;constructor;apply
locks_correct_unlock_at_head,systems/LockServ.v,10,intros;unfold;specialize;destruct;unfold;destruct;destruct;apply;rewrite;reflexivity
step_failure_tot_mapped_simulation_2,core/TotalMapSimulations.v,178,intros;inversion;subst;simpl;apply;destruct;subst;rewrite;simpl;rewrite;simpl;inversion;subst;eexists;split;apply;rewrite;rewrite;simpl;rewrite;reflexivity;intro;apply;apply;destruct;subst;simpl;apply;exact;rewrite;rewrite;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;rewrite;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;rewrite;reflexivity;eexists;split;apply;intro;apply;apply;destruct;subst;simpl;apply;exact;rewrite;rewrite;reflexivity;rewrite;f_equal;rewrite;reflexivity;apply;intro;rewrite;reflexivity;rewrite;f_equal;rewrite;reflexivity;apply;intro;rewrite;reflexivity;apply;destruct;subst;rewrite;simpl;rewrite;simpl;inversion;subst;eexists;split;apply;rewrite;rewrite;simpl;rewrite;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;reflexivity;apply;destruct;subst;rewrite;simpl;rewrite;simpl;inversion;subst;eexists;split;apply;rewrite;rewrite;simpl;rewrite;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;reflexivity;rewrite;f_equal;rewrite;simpl;rewrite;reflexivity;apply;intro;reflexivity;eexists;split;apply;reflexivity;eexists;split;apply;apply;destruct;subst;simpl;apply;exact;reflexivity;rewrite;f_equal;apply;intro;rewrite;reflexivity;rewrite;f_equal;apply;intro;rewrite;reflexivity
inputs_m_inl_read,systems/PrimaryBackup.v,3,intros;simpl;reflexivity
tot_map_onet_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,6,move;apply;move;case;rewrite;apply
step_async_outputs_m,systems/PrimaryBackup.v,224,intros;inv;simpl;unfold;simpl;unfold;simpl;destruct;simpl;destruct;subst;destruct;subst;simpl;destruct;auto;inv;simpl;intuition;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;destruct;subst;simpl;destruct;auto;inv;simpl;intuition;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;exfalso;assert;apply;simpl;intuition;congruence;destruct;subst;destruct;subst;simpl;destruct;auto;inv;simpl;intuition;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;destruct;subst;simpl;destruct;auto;inv;simpl;intuition;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;exfalso;assert;apply;simpl;intuition;congruence;exfalso;assert;apply;simpl;intuition;congruence;simpl;unfold;simpl;unfold;simpl;destruct;subst;destruct;auto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;destruct;subst;destruct;auto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;inv;simpl;intuition;right;left;intuition;eexists;eauto;right;left;intuition;eexists;eauto;exfalso;assert;apply;simpl;intuition;congruence
MsgLocked_held,systems/LiveLockServ.v,0,
pt_init_handlers_fun_eq,core/PartialMapSimulations.v,5,apply;intro;rewrite;rewrite;reflexivity
NetHandler_trace_preserved,systems/Counter.v,38,intros;unfold;destruct;simpl;destruct;simpl;inversion;subst;simpl;auto;unfold;destruct;simpl;inversion;subst;simpl;auto;unfold;destruct;simpl;inversion;subst;simpl;auto;unfold;destruct;simpl;inversion;subst;simpl;auto;unfold;destruct;simpl;inversion;subst;simpl;auto
lb_step_execution_extensional,core/LabeledNet.v,2,move;rewrite
nw_empty_queue_lock,systems/LockServ.v,29,intros;unfold;destruct;unfold;unfold;destruct;simpl;destruct;reflexivity;exfalso;specialize;destruct;unfold;destruct;subst;simpl;destruct;simpl;congruence;exfalso;specialize;destruct;unfold;destruct;subst;simpl;destruct;simpl;congruence
collate_ls_tot_map_eq,core/TotalMapSimulations.v,12,induction;intros;simpl;extensionality;extensionality;simpl;rewrite;rewrite;extensionality;extensionality;rewrite;auto
ghost_invariant_lift,core/GhostSimulations.v,5,intros;apply;apply;assumption;assumption
msg_eq_dec,systems/PrimaryBackup.v,18,intros;destruct;left;reflexivity;right;congruence;destruct;left;subst;reflexivity;right;congruence;destruct;left;subst;reflexivity;right;congruence
pt_map_onet_tot_map_label_event_strong_fairness,core/PartialMapExecutionSimulations.v,22,move;have;auto;move;apply;rewrite;move;apply;apply;apply;exact;exact;apply;exact;exact;rewrite;move;apply;apply;rewrite;case;exact
locks_correct_unlock_net_handlers_new,systems/LockServ.v,131,intros;unfold;intros;unfold;destruct;simpl;destruct;apply;assumption;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;simpl;destruct;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;simpl;repeat;break_match;repeat;tuple_inversion;subst;simpl;congruence;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto;exfalso;apply;destruct;inversion;subst;congruence;simpl;tauto
pt_map_onet_tot_map_label_event_inf_often_occurred_conv,core/PartialMapExecutionSimulations.v,14,intros;apply;apply;apply;apply;intros;unfold;simpl;destruct;simpl;destruct;subst;reflexivity;reflexivity
Lock_in_network_eventually_MsgLock,systems/LiveLockServ.v,10,intros;apply;eauto;intro;inversion;apply;apply;assumption;assumption;assumption
apply_log_app,systems/LogCorrect.v,4,intros;unfold;rewrite;reflexivity
log_step_failure_step,systems/LogCorrect.v,118,intros;invcs;apply;eauto;simpl;rewrite;assumption;simpl;rewrite;f_equal;apply;apply;apply;reflexivity;extensionality;unfold;simpl;break_match;simpl;auto;rewrite;auto;rewrite;auto;intro;subst;find_apply_lem_hyp;break_exists;break_and;congruence;simpl;rewrite;reflexivity;apply;eauto;simpl;rewrite;f_equal;apply;apply;reflexivity;extensionality;unfold;simpl;break_match;simpl;auto;rewrite;auto;rewrite;auto;intro;subst;find_apply_lem_hyp;break_exists;break_and;congruence;simpl;rewrite;reflexivity;apply;eauto;simpl;rewrite;assumption;simpl;rewrite;f_equal;apply;apply;reflexivity;extensionality;unfold;simpl;reflexivity;apply;eauto;simpl;rewrite;assumption;simpl;rewrite;f_equal;apply;apply;apply;apply;reflexivity;extensionality;unfold;simpl;reflexivity;apply;eauto;apply;eauto;simpl;rewrite;f_equal;extensionality;unfold;simpl;break_match;simpl;auto;rewrite;auto;rewrite;auto;intro;subst;find_apply_lem_hyp;break_exists;break_and;congruence;simpl;rewrite;reflexivity
all_nodes_all,systems/PrimaryBackup.v,5,intros;unfold;destruct;simpl;auto
locks_correct_locked_net_handlers_new,systems/LiveLockServ.v,34,intros;unfold;intros;destruct;destruct;exfalso;apply;apply;eauto;apply;eauto;apply;apply;congruence;eauto;exists;unfold;intuition;congruence;exists;now;rewrite;now;rewrite;exfalso;apply;apply;eauto;apply;eauto;apply;apply;congruence;eauto
inputs_with_key_plus_not_key,systems/VarD.v,12,intros;unfold;induction;simpl;auto;destruct;simpl;auto;rewrite;reflexivity;rewrite;reflexivity
correspond_preserved_snoc,systems/PrimaryBackup.v,28,intros;unfold;destruct;simpl;destruct;subst;rewrite;rewrite;destruct;destruct;simpl;inversion;subst;simpl;rewrite;simpl;inversion;subst;simpl;rewrite;simpl;split;rewrite;rewrite;simpl;rewrite;auto;auto
log_net_handlers_spec,systems/LogCorrect.v,171,intros;unfold;destruct;destruct;simpl;injection;subst;simpl;unfold;destruct;exists;repeat;split;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;simpl;rewrite;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;rewrite;simpl;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;reflexivity;simpl;injection;subst;simpl;rewrite;simpl;omega;simpl;injection;subst;simpl;rewrite;simpl;rewrite;reflexivity;simpl;injection;subst;simpl;unfold;destruct;exists;repeat;split;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;simpl;rewrite;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;rewrite;simpl;reflexivity;simpl;unfold;simpl;rewrite;simpl;unfold;destruct;contradiction;simpl;injection;subst;simpl;rewrite;reflexivity;simpl;injection;subst;simpl;rewrite;simpl;omega;simpl;injection;subst;simpl;rewrite;simpl;rewrite;reflexivity
last_holder'_locked_extend,systems/LockServ.v,20,intros;induction;simpl;reflexivity;rewrite;simpl;destruct;destruct;destruct;simpl;assumption;simpl;assumption;simpl;assumption;destruct;simpl;reflexivity;simpl;reflexivity
empty_queue_all_clients_false,systems/LockServ.v,8,intros;specialize;destruct;exfalso;apply;apply;eauto;reflexivity
inputs_1_invert_app,systems/PrimaryBackup.v,0,
pt_map_net_deserialize_net,systems/SerializedMsgParamsCorrect.v,0,
last_holder'_locked_extend,systems/LiveLockServ.v,23,intros;induction;simpl;destruct;reflexivity;rewrite;simpl;destruct;destruct;destruct;simpl;apply;simpl;destruct;simpl;apply;destruct;simpl;apply;apply;apply;simpl;apply
map_map_pair_eq,core/TotalMapSimulations.v,26,have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;have;apply;exact;exact
nwnw_sym,systems/LockServ.v,3,intros;unfold;tauto
processPackets_correct,systems/SeqNumCorrect.v,23,intros;generalize_dependent;generalize_dependent;induction;intros;simpl;inversion;subst;simpl;contradiction;simpl;destruct;inversion;subst;simpl;destruct;subst;simpl;omega;apply;simpl;omega;assumption
outputs_m_inl_singleton,systems/PrimaryBackup.v,3,intros;simpl;reflexivity
NoDup_Nodes,systems/Counter.v,26,unfold;repeat;constructor;intro;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion;inversion
inputs_m_on_nil',systems/PrimaryBackup.v,2,simpl;reflexivity
outputs_m_revert_trace,systems/PrimaryBackup.v,27,intro;induction;intros;simpl;reflexivity;destruct;destruct;simpl;apply;apply;apply;simpl;assert;apply;apply;destruct;subst;simpl;apply;apply;apply;destruct;subst;simpl;apply;apply;apply
list_destruct_last,systems/PrimaryBackup.v,16,intros;induction;left;reflexivity;right;destruct;exists;reflexivity;specialize;exists;simpl;reflexivity;exists;simpl;f_equal;assumption
dup_drop_step_star_trans,core/DupDropReordering.v,3,intros;apply;assumption
inputs_m_primary_inl_request_singleton,systems/PrimaryBackup.v,4,intro;unfold;simpl;reflexivity
dup_drop_cons,core/DupDropReordering.v,8,intros;induction;constructor;apply;constructor;apply;apply;constructor
InputHandler_trace_preserved,systems/Counter.v,20,intros;unfold;destruct;simpl;repeat;break_let;repeat;inversion;subst;simpl;congruence;simpl;unfold;simpl;repeat;rewrite;rewrite;rewrite;rewrite;reflexivity
lb_step_execution_lb_step_ordered_failure_pt_map_onet_infseq,core/PartialMapExecutionSimulations.v,3,move;apply;exact
inputs_m_on_cons,systems/PrimaryBackup.v,10,intros;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto
trace_mutex'_locked_extend,systems/LockServ.v,0,
locks_correct_unlock_sent_lock,systems/LiveLockServ.v,5,intros;unfold;intro;exfalso;congruence
lb_step_execution_invar,core/LabeledNet.v,2,move;inversion
outputs_m_inr_nil_singleton,systems/PrimaryBackup.v,3,intros;destruct;reflexivity
reachable_revert,systems/SeqNumCorrect.v,17,apply;unfold;simpl;unfold;simpl;intuition;intros;find_apply_lem_hyp;intuition;apply;eauto;find_apply_lem_hyp;find_apply_lem_hyp;find_apply_lem_hyp;simpl;unfold;intuition
step_failure_star_lb_step_reachable,core/LabeledNet.v,57,intros;apply;eauto;inversion;subst;simpl;eauto;apply;eauto;apply;eauto;reflexivity;assumption;simpl;rewrite;reflexivity;reflexivity;apply;apply;eauto;apply;eauto;reflexivity;assumption;simpl;rewrite;reflexivity;reflexivity;apply;apply;inversion;subst;simpl;eauto;apply;eauto;apply;eauto;reflexivity;assumption;simpl;rewrite;reflexivity;reflexivity;apply;apply;eauto;apply;eauto;reflexivity;assumption;simpl;rewrite;reflexivity;reflexivity;apply;apply
map_msg_update2,core/TotalMapSimulations.v,0,
collate_tot_map_update2_eq,core/TotalMapSimulations.v,4,intros;rewrite;rewrite;reflexivity
outputs_1_app,systems/PrimaryBackup.v,4,intros;unfold;rewrite;reflexivity
NOABT_singleton_primary,systems/PrimaryBackup.v,0,
step_ordered_failure_pt_ext_mapped_simulation_1,core/PartialExtendedMapSimulations.v,43,intros;inversion;subst;simpl;left;eexists;apply;eauto;rewrite;rewrite;rewrite;rewrite;rewrite;f_equal;apply;apply;rewrite;rewrite;rewrite;left;eexists;apply;eauto;rewrite;rewrite;rewrite;f_equal;apply;apply;rewrite;rewrite;rewrite;left;eexists;apply;eauto;rewrite;rewrite;f_equal;apply;apply;rewrite;rewrite
trace_mutual_exclusion'_extend_input_server,systems/LockServ.v,73,intros;induction;simpl;destruct;simpl;auto;destruct;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;exfalso;auto;exfalso;auto;destruct;simpl;auto;exfalso;auto;exfalso;auto;destruct;simpl;auto;destruct;simpl;auto;exfalso;auto;exfalso;auto;destruct;simpl;auto;exfalso;auto;exfalso;auto
in_in_adj_map_pair,core/TotalMapSimulations.v,25,intros;have;apply;exact;exact;have;intro;apply;apply;assumption;have;apply;apply;apply;apply;intro;apply;apply;destruct;subst;apply;exists;tauto;exact;exact
LockServ_nwnw_net_handlers_new_new,systems/LiveLockServ.v,85,intros;unfold;destruct;unfold;unfold;unfold;destruct;simpl;tauto;simpl;split;intros;destruct;simpl;destruct;subst;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;exfalso;apply;eauto;eauto;destruct;subst;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;destruct;subst;exfalso;apply;eauto;eauto;exfalso;apply;eauto;eauto;tauto
count_occ_filterMap_pt_map_msg_eq,core/PartialMapSimulations.v,29,intros;induction;simpl;reflexivity;simpl;destruct;simpl;destruct;destruct;subst;rewrite;inversion;simpl;rewrite;simpl;apply;simpl;rewrite;simpl;apply;exfalso;apply;reflexivity;simpl;destruct;subst;rewrite;inversion;apply
trace_mutex'_no_out_extend,systems/LiveLockServ.v,16,intros;induction;simpl;simpl;trivial;destruct;destruct;simpl;apply;assumption;destruct;simpl;apply;assumption;simpl;contradiction
reachable_sane,systems/SeqNumCorrect.v,48,apply;unfold;split;unfold;simpl;intros;contradiction;unfold;intros;invcs;simpl;intros;destruct;apply;simpl;omega;destruct;simpl;find_apply_hyp;omega;simpl;find_apply_hyp;omega;simpl;intros;destruct;apply;simpl;omega;find_apply_hyp;omega;simpl;intros;destruct;simpl;destruct;subst;find_apply_hyp;omega;find_apply_hyp;omega;simpl;destruct;subst;find_apply_hyp;omega;find_apply_hyp;omega
last_holder_unlock_none,systems/LockServ.v,4,intros;unfold;apply;assumption
inputs_1_singleton,systems/PrimaryBackup.v,11,intros;destruct;simpl;discriminate;destruct;simpl;injection;subst;eauto;simpl;discriminate
locks_correct_locked_sent_lock,systems/LockServ.v,5,intros;unfold;intro;exfalso;congruence
inputs_1_app,systems/PrimaryBackup.v,6,induction;intros;simpl;auto;rewrite;reflexivity
adjacent_in_in_msg,core/TotalMapSimulations.v,22,intros;induction;contradiction;simpl;destruct;subst;simpl;destruct;simpl;left;reflexivity;exfalso;apply;assumption;simpl;destruct;simpl;right;apply;assumption;apply;assumption
empty_o,lib/FMapVeryWeak.v,4,intros;unfold;apply;apply
locks_correct_locked_at_head_preserved,systems/LockServ.v,33,intros;unfold;intros;specialize;destruct;exists;unfold;destruct;split;assumption;split;destruct;simpl;specialize;unfold;destruct;destruct;exists;simpl;rewrite;reflexivity;destruct;exists;simpl;rewrite;reflexivity;exfalso;congruence;destruct;simpl;assumption;exfalso;congruence
locks_correct_unlock_at_head_preserved,systems/LockServ.v,21,intros;unfold;intros;specialize;destruct;exists;specialize;unfold;destruct;specialize;destruct;simpl;unfold;break_if;simpl;eauto;subst;simpl;eauto;simpl;eauto
PB_net_defn',systems/PrimaryBackup.v,173,intros;unfold;unfold;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;left;repeat;split;eauto;right;left;repeat;split;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;right;right;repeat;split;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;left;repeat;split;eauto;right;left;repeat;split;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;right;right;repeat;split;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto;destruct;simpl;repeat;break_match;simpl;repeat;find_inversion;find_rewrite;find_injection;contradiction;discriminate;tauto;eauto;congruence;eauto;eauto
inputs_m_app_inr_singleton,systems/PrimaryBackup.v,5,intros;rewrite;rewrite;rewrite;reflexivity
strong_fairness_invar,core/LabeledNet.v,5,move;apply;exact;apply;exact
Locked_enables_MsgLocked,systems/LiveLockServ.v,26,intros;unfold;intros;apply;apply;apply;simpl;rewrite;assumption;simpl;destruct;reflexivity;simpl;f_equal;simpl;f_equal;extensionality;destruct;subst;reflexivity;reflexivity;extensionality;destruct;subst;reflexivity;reflexivity
inputs_m_app,systems/PrimaryBackup.v,8,induction;simpl;intros;auto;rewrite;reflexivity;rewrite;reflexivity
mutual_exclusion_invariant,systems/LiveLockServ.v,4,intros;apply;apply;exact
network_invariant_init,systems/PrimaryBackup.v,5,unfold;simpl;left;split;reflexivity
NOABT_tail,systems/PrimaryBackup.v,5,unfold;intros;apply;right;assumption
mgv_ghost_invariant_lower,core/GhostSimulations.v,6,move;have;apply;move;have;rewrite
