name,file,tactics_count,tactics
strong_fairness_extensional,core/LabeledNet.v,8,intros;unfold;intros;apply;apply;apply;assumption;assumption
trace_mutual_exclusion'_extend_input_server,systems/LiveLockServ.v,39,induction;intros;simpl;repeat;break_match;intuition;simpl;repeat;break_match;intuition;simpl;repeat;break_match;intuition;destruct;simpl;repeat;break_match;intuition;destruct;simpl;intuition;simpl;intuition;simpl;intuition;destruct;simpl;repeat;break_match;intuition;simpl;intuition;simpl;intuition;simpl;intuition;simpl;intuition
step_ordered_dynamic_failure_serialize_simulation,systems/SerializedMsgParamsCorrect.v,20,move;have;rewrite;rewrite;have;rewrite;rewrite;have;rewrite;elim;case;case;rewrite;rewrite;have;apply;have;apply;rewrite;exact
pt_map_in_in,core/PartialMapSimulations.v,19,move;move;have;have;elim;case;case;rewrite;case;case;inversion;have;have;simp_all;have;simp_all;have;simp_all;apply
trace_mutex'_locked_extend,systems/LiveLockServ.v,0,
trace_mutex'_no_out_extend,systems/LockServ.v,61,induction;intros;simpl;destruct;simpl;auto;rewrite;simpl;destruct;destruct;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;destruct;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto;simpl;destruct;simpl;auto;destruct;simpl;auto;destruct;simpl;auto
not_in_failed_not_in,core/TotalMapSimulations.v,0,
last_holder'_input_inv_server,systems/LiveLockServ.v,3,intros;rewrite;assumption
ordered_dynamic_state_not_initialized_not_failed,core/DynamicNetLemmas.v,28,move;have;have;rewrite;move;induction;rewrite;repeat;find_rewrite;concludes;invc;rewrite;move;have;case;right;move;have;case;right;move;have;case;right;move;have;case;right
processPackets_NoDup,systems/SeqNumCorrect.v,29,induction;intros;simpl;find_inversion;simpl;constructor;break_match;find_inversion;simpl;constructor;intro;apply;simpl;intuition;simpl;intuition;apply;eauto;find_inversion;simpl;constructor;intro;apply;simpl;intuition;simpl;intuition;apply;eauto
ClientNetHandler_cases,systems/LiveLockServ.v,19,intros;unfold;destruct;repeat;break_match;discriminate;monad_unfold;tuple_inversion;contradiction;tauto;monad_unfold;tuple_inversion;tauto;monad_unfold;tuple_inversion;tauto;monad_unfold;tuple_inversion;tauto
nodup,systems/LockServ.v,15,unfold;apply;intro;simpl;destruct;inversion;apply;destruct;inversion;apply;intro;intro;intro;inversion;apply
RT1n_step,core/Net.v,9,intros;induction;simpl;constructor;auto;constructor;rewrite;constructor;auto
locks_correct_net_handlers,systems/LockServ.v,0,
step_ordered_failure_pt_ext_mapped_simulation_star_1,core/PartialExtendedMapSimulations.v,25,move;move;induction;rewrite;rewrite;rewrite;exists;exact;concludes;rewrite;apply;case;move;move;exists;have;apply;have;rewrite;apply;exact;move;move;exists;rewrite
locks_correct_unlock_true_to_false,systems/LiveLockServ.v,14,intros;unfold;intros;exists;unfold;split;assumption;split;unfold;destruct;rewrite;assumption;rewrite;assumption
input_handlers_InputHandlers,systems/Counter.v,8,intros;simpl;monad_unfold;repeat;break_let;find_inversion;destruct;auto
ordered_dynamic_uninitialized_state,core/DynamicNetLemmas.v,14,move;have;have;move;move;induction;rewrite;invcs;rewrite;case;rewrite;simpl;rewrite;exact
lb_step_ordered_dynamic_failure_tot_mapped_simulation_1,core/TotalMapExecutionSimulations.v,66,move;invcs;apply;rewrite;rewrite;find_rewrite;exact;rewrite;have;rewrite;repeat;break_let;repeat;tuple_inversion;have;rewrite;repeat;break_let;repeat;tuple_inversion;rewrite;rewrite;set;set;have;rewrite;apply;rewrite;break_if;break_if;rewrite;rewrite;rewrite;rewrite;rewrite;apply;exact;rewrite;have;rewrite;repeat;break_let;repeat;tuple_inversion;have;rewrite;repeat;break_let;repeat;tuple_inversion;rewrite;rewrite;set;set;have;rewrite;apply;rewrite;break_if;break_if;rewrite;rewrite;rewrite;rewrite;rewrite;exact
last_holder_some_unlock_inv,systems/LockServ.v,69,induction;intros;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;simpl;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;destruct;simpl;congruence;subst;congruence;congruence;destruct;simpl;congruence;subst;congruence;congruence
pbj_NOABT,systems/PrimaryBackup.v,41,intros;find_apply_lem_hyp;prep_induction;induction;intros;subst;apply;repeat;concludes;invc;simpl;find_apply_lem_hyp;intuition;subst;apply;apply;eauto;apply;apply;eauto;apply;apply;eauto;apply;apply;eauto;find_apply_lem_hyp;intuition;subst;apply;apply;eauto;apply;apply;eauto;apply;apply;eauto;apply;apply;eauto
locks_correct_update_true,systems/LockServ.v,12,intros;unfold;intros;destruct;subst;rewrite;simpl;apply;rewrite;simpl;apply;assumption
refl_trans_1n_trace_n1_ind,core/Net.v,17,intros;induction;apply;apply;eauto;apply;eauto;apply;auto;apply;auto;apply;eauto;apply;auto;apply;auto
ordered_dynamic_nodes_no_dup,core/DynamicNetLemmas.v,16,move;have;move;induction;rewrite;repeat;find_rewrite;concludes;invc;rewrite;apply;eauto;eauto;exact;exact;exact
serialize_odnet_tot_map_odnet,systems/SerializedMsgParamsCorrect.v,9,intros;unfold;f_equal;unfold;reflexivity;unfold;reflexivity;unfold;reflexivity
locks_correct_locked_sent_unlock,systems/LiveLockServ.v,3,unfold;intros;congruence
deserialize_serialize_net_id,systems/SerializedMsgParamsCorrect.v,42,move;rewrite;have;have;move;rewrite;have;have;move;rewrite;have;move;have;apply;rewrite;case;have;have;apply;have;have;apply;have;have;apply;have;have;apply;have;apply;move;have;apply;rewrite;apply;apply;apply;apply;apply;apply;rewrite;case
pt_map_onet_tot_map_labeled_event_inf_often_enabled,core/PartialMapExecutionSimulations.v,11,move;have;apply;exact;exact;case;rewrite;move;exact;exact;exact
step_ordered_dynamic_failure_tot_one_mapped_simulation_1,core/SingleSimulations.v,25,move;invcs;rewrite;break_if;left;right;subst_max;destruct;have;break_and;exists;apply;rewrite;rewrite;break_if;left;right;subst_max;destruct;have;break_and;exists;apply;rewrite;left
correspond_preserved_primary_same_no_outputs,systems/PrimaryBackup.v,14,intros;unfold;destruct;destruct;subst;rewrite;rewrite;simpl;split;rewrite;rewrite;rewrite;reflexivity;reflexivity
locks_correct_unlock_input_handlers_new,systems/LiveLockServ.v,26,set_up_input_handlers;subst;simpl;intuition;subst;eauto;subst;eauto;subst;simpl;intuition;subst;eauto;subst;eauto;subst;eauto;subst;eauto;subst;simpl;intuition;subst;eauto;subst;eauto
step_ordered_failure_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,32,move;have;have;rewrite;rewrite;move;induction;rewrite;rewrite;rewrite;exact;concludes;rewrite;case;case;rewrite;move;apply;case;move;have;apply;rewrite;apply;exact;move;rewrite;move;have;apply;rewrite;rewrite
tot_map_onet_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,7,move;apply;apply;case;rewrite;move;rewrite
mgv_ghost_invariant_lift,core/GhostSimulations.v,2,intros;eauto
true_in_reachable_reqs,core/Net.v,10,intros;unfold;destruct;induction;assumption;apply;assumption;exists;assumption;apply
outputs_m_inr_primary_singleton,systems/PrimaryBackup.v,0,
pt_map_odnet_deserialize_odnet,systems/SerializedMsgParamsCorrect.v,0,
pt_map_onet_tot_map_labeled_event_state_continuously_enabled,core/PartialMapExecutionSimulations.v,22,move;have;auto;move;apply;rewrite;move;apply;apply;apply;exact;exact;apply;exact;exact;rewrite;move;apply;apply;rewrite;case;exact
LockServ_nwnw_input_handlers_old_new,systems/LockServ.v,89,intros;unfold;destruct;unfold;intuition;destruct;destruct;contradiction;discriminate;simpl;congruence;simpl;intuition;simpl;find_apply_lem_hyp;intuition;break_exists;intuition;subst;simpl;congruence;simpl;find_apply_lem_hyp;intuition;subst;simpl;congruence;simpl;find_apply_lem_hyp;intuition;break_exists;intuition;subst;simpl;congruence;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto;simpl;find_apply_lem_hyp;eauto
step_ordered_failure_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,12,move;have;rewrite;rewrite;have;rewrite;elim;case;case;rewrite;rewrite;exact
clients_only_move_up_in_queue,systems/LiveLockServ.v,206,intros;cofix;destruct;destruct;simpl;invcs;destruct;subst;apply;simpl;split;invcs;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto;intros;subst;invcs;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;simpl;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;simpl;auto;simpl;find_inversion;simpl;auto;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;simpl;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;simpl;auto;simpl;find_inversion;simpl;auto;apply;simpl;invcs;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto;simpl;apply;auto;invcs;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto;simpl;find_apply_lem_hyp;break_and;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;break_or_hyp;break_exists;break_and;subst;simpl;find_inversion;constructor;auto;simpl;find_inversion;constructor;auto
net_handlers_NetHandler,systems/Counter.v,14,intros;unfold;destruct;destruct;simpl;repeat;break_let;repeat;simpl;break_let;inversion;subst;simpl;reflexivity
locks_correct_update_false,systems/LockServ.v,20,intros;unfold;intros;specialize;simpl;destruct;subst;rewrite;congruence;rewrite;auto;specialize;destruct;exists;simpl;destruct;congruence;rewrite;congruence;assumption
input_eq_dec,systems/VarD.v,6,decide_equality;repeat;decide_equality;apply;apply;apply
dup_drop_reorder,core/DupDropReordering.v,0,
inputs_eq_outputs_plus_inc_plus_ack,systems/Counter.v,66,intros;revert;induction;intros;subst;simpl;unfold;simpl;reflexivity;concludes;invc;simpl;find_apply_lem_hyp;find_copy_apply_lem_hyp;repeat;find_rewrite;rewrite;repeat;rewrite;repeat;rewrite;repeat;rewrite;repeat;rewrite;destruct;rewrite;rewrite;congruence;unfold;simpl;rewrite;eauto;rewrite;auto;simpl;rewrite;rewrite;omega;rewrite;eauto;rewrite;auto;simpl;rewrite;rewrite;omega;find_apply_lem_hyp;find_copy_apply_lem_hyp;unfold;simpl;rewrite;rewrite;rewrite;rewrite;destruct;rewrite;rewrite;congruence;omega;rewrite;eauto;simpl;rewrite;rewrite;omega
ZOOOPST_tail,systems/PrimaryBackup.v,3,unfold;simpl;eauto
step_1_star_trace_correct',systems/VarD.v,28,intros;find_apply_lem_hyp;induction;auto;constructor;invcs;unfold;vard_unfold;repeat;break_match;simpl;repeat;find_inversion;constructor;auto;simpl;f_equal;eauto;break_if;simpl;f_equal;eauto;unfold;exfalso;subst;repeat;find_higher_order_rewrite;intuition
step_async_tot_mapped_simulation_star_1,core/TotalMapSimulations.v,14,move;have;rewrite;apply;rewrite;have;rewrite;clear;induction;apply;have;apply;exact;exact
last_holder_unlock_none,systems/LiveLockServ.v,4,intros;unfold;apply;assumption
locks_correct_implies_mutex,systems/LockServ.v,12,intros;specialize;specialize;destruct;destruct;assert;rewrite;rewrite;reflexivity;injection;subst;reflexivity
outputs_m_on_nil,systems/PrimaryBackup.v,1,reflexivity
tot_map_odnet_label_event_inf_often_occurred,core/TotalMapExecutionSimulations.v,7,move;apply;apply;case;rewrite;move;rewrite
tot_map_odnet_label_event_inf_often_occurred_conv,core/TotalMapExecutionSimulations.v,19,move;apply;apply;rewrite;case;case;move;inversion;subst_max;rewrite;case;case;move;inversion;subst_max;case;rewrite;move;exact
add_neq_o,lib/FMapVeryWeak.v,7,intros;unfold;apply;intro;apply;apply;assumption
nw_nw_distinct_pairs_and_elim,core/StatePacketPacketDecomposition.v,0,
last_holder'_unlock_none,systems/LockServ.v,29,induction;intros;simpl;repeat;break_match;subst;simpl;congruence;eauto;destruct;simpl;congruence;destruct;subst;simpl;congruence;eauto;eauto;eauto;destruct;simpl;congruence;destruct;subst;simpl;congruence;eauto;eauto;eauto
trace_correct'_trace_correct,systems/VarD.v,9,intros;induction;constructor;subst;apply;apply;simpl;rewrite;reflexivity
outputs_m_inr_nil,systems/PrimaryBackup.v,3,intros;simpl;reflexivity
step_async_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,28,intros;have;apply;induction;exists;split;apply;simpl;reflexivity;destruct;have;destruct;exists;split;apply;exact;apply;exact;rewrite;rewrite;simpl;reflexivity;exists;split;exact;rewrite;simpl;reflexivity
locks_correct_locked_input_handlers_old,systems/LockServ.v,7,set_up_input_handlers;destruct;auto;auto;now;rewrite;eauto
transformed_correctness,systems/LockServSeqNum.v,4,intros;apply;apply;apply
step_ordered_failure_star_lb_step_execution,core/LabeledNet.v,2,apply;exact
locks_correct_locked_net_handlers_old,systems/LockServ.v,2,set_up_net_handlers;eauto
step_1_star_trace_correct,systems/VarD.v,4,intros;apply;apply;apply
inputs_ge_outputs,systems/Counter.v,3,intros;apply;omega
inputs_m_primary_inl,systems/PrimaryBackup.v,0,
refl_trans_1n_n1_trace,core/Net.v,5,intros;induction;constructor;apply;eauto
step_async_deserialized_simulation_star,systems/SerializedMsgParamsCorrect.v,39,move;have;rewrite;have;rewrite;clear;elim;case;case;rewrite;rewrite;set;have;rewrite;elim;move;rewrite;rewrite;apply;exact;exists;split;exact;have;rewrite;clear;elim;case;case;rewrite;rewrite;set;have;rewrite;elim;move;rewrite;rewrite;rewrite
output_eq_dec,systems/VarD.v,8,intros;destruct;destruct;subst;left;reflexivity;right;congruence
InputHandler_inc_in_flight_to_backup_preserved,systems/Counter.v,23,intros;destruct;simpl;monad_unfold;repeat;break_match;find_inversion;simpl;omega;simpl;unfold;simpl;repeat;break_match;congruence;omega;simpl;unfold;simpl;repeat;break_match;congruence;omega
step_failure_star_lb_step_execution,core/LabeledNet.v,2,apply;exact
tot_map_trace_occ_inv,core/TotalMapSimulations.v,36,intros;destruct;simpl;discriminate;simpl;rewrite;simpl;destruct;simpl;inversion;simpl;inversion;simpl;inversion;simpl;rewrite;simpl;destruct;simpl;inversion;subst;exists;exists;repeat;split;destruct;simpl;inversion;subst;simpl;inversion;subst;simpl;inversion;simpl;inversion
Nth_something_at_head,systems/LiveLockServ.v,5,intros;induction;inversion;exists;reflexivity
step_ordered_dynamic_failure_star_lb_step_reachable,core/LabeledNet.v,26,rewrite;case;case;invcs;set;apply;rewrite;apply;exact;apply;rewrite;repeat;break_let;tuple_inversion;set;apply;rewrite;apply;exact;apply;rewrite;repeat;break_let;tuple_inversion;have;auto
Unlock_delivered_MsgUnlock,systems/LiveLockServ.v,21,unfold;intros;invcs;repeat;find_rewrite;find_eapply_lem_hyp;eauto;subst;monad_unfold;simpl;handler_unfold;repeat;break_match;repeat;find_inversion;auto;unfold;find_false;apply;auto;intuition
ghost_simulation_1,core/GhostSimulations.v,6,intros;apply;eauto;apply;apply;apply
message_labels_eventually_occur,systems/LiveLockServ.v,0,
ServerNetHandler_lbcases,systems/LiveLockServ.v,40,handler_unfold;intros;repeat;break_match;repeat;tuple_inversion;subst;find_apply_lem_hyp;find_rewrite;simpl;intuition;left;eexists;intuition;simpl;find_apply_lem_hyp;intuition;left;eexists;intuition;simpl;intuition;auto;congruence;simpl;destruct;simpl;subst;intuition;auto;congruence;simpl;intuition;simpl;intuition;eauto;simpl;intuition;auto;congruence
nodup_to_map_name,core/TotalMapSimulations.v,11,intros;induction;simpl;constructor;intro;apply;destruct;apply;subst;find_rewrite_lem;assumption
last_holder'_locked_some_eq,systems/LiveLockServ.v,11,induction;intros;simpl;repeat;break_match;subst;intuition;find_inversion;congruence;find_apply_hyp_hyp;congruence
mgv_ghost_simulation_2,core/GhostSimulations.v,46,move;apply;move;exists;split;eauto;rewrite;rewrite;set;set;have;rewrite;apply;case;set;set;have;rewrite;apply;case;rewrite;rewrite;rewrite;set;set;have;rewrite;apply;case;set;set;have;rewrite;apply;case;rewrite;rewrite;rewrite;move;elim;case;case;move;rewrite;move;rewrite
nwnw_lock,systems/LockServ.v,17,unfold;intros;destruct;intuition;discriminate;destruct;discriminate;auto;destruct;discriminate;auto;destruct;discriminate;auto;destruct;discriminate;auto
locks_correct_locked_net_handlers_old,systems/LiveLockServ.v,2,set_up_net_handlers;eauto
step_ordered_failure_star_lb_step_reachable,core/LabeledNet.v,0,
NetHandler_inc_in_flight_to_backup_preserved,systems/Counter.v,0,
NOABT_contra,systems/PrimaryBackup.v,16,intros;unfold;unfold;specialize;simpl;specialize;destruct;left;reflexivity;destruct;right;exists;reflexivity;exfalso;simpl;tauto
step_ordered_pt_mapped_simulation_star_1,core/PartialMapSimulations.v,18,move;move;induction;rewrite;rewrite;rewrite;exact;concludes;rewrite;apply;case;have;apply;apply;exact;move;rewrite;rewrite
held_eventually_Unlock,systems/LiveLockServ.v,0,
inductive_simulation,systems/PrimaryBackup.v,0,
pt_map_odnet_tot_map_labeled_event_inf_often_enabled,core/PartialMapExecutionSimulations.v,22,move;have;auto;move;apply;rewrite;move;apply;apply;apply;exact;exact;apply;exact;exact;rewrite;move;apply;apply;rewrite;case;exact
decomposition_reachable_nw_invariant,systems/LockServ.v,2,intros;apply
at_head_of_queue_intro,systems/LiveLockServ.v,4,intros;unfold;exists;exact
step_async_serialize_simulation_star,systems/SerializedMsgParamsCorrect.v,22,move;have;apply;rewrite;rewrite;rewrite;rewrite;move;set;have;rewrite;apply;case;rewrite;set;suff;rewrite;elim;case;case;rewrite;rewrite
locks_correct_unlock_input_handlers_old,systems/LiveLockServ.v,80,intros;set_up_input_handlers;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto;unfold;intros;find_apply_hyp_hyp;break_exists;exists;unfold;intuition;rewrite;auto;rewrite;auto;rewrite;auto
index_inj,lib/FMapVeryWeak.v,58,induction;destruct;simpl;intros;discriminate;auto;find_apply_lem_hyp;omega;break_and;subst;f_equal;destruct;simpl;congruence;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;apply;auto;find_apply_lem_hyp;omega;break_and;subst;f_equal;destruct;simpl;congruence;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;find_inversion;auto;apply;auto
